Domain,QID,Tone,Average Accuracy (%),Runs Counted
Abstract Algebra,2938,Rude,100.0,3
Abstract Algebra,2938,Very Rude,100.0,3
Abstract Algebra,2942,Very Friendly,0.0,3
Abstract Algebra,2942,Friendly,0.0,3
Abstract Algebra,2942,Neutral,0.0,3
Abstract Algebra,2942,Rude,0.0,3
Abstract Algebra,2942,Very Rude,0.0,3
Abstract Algebra,2947,Very Friendly,100.0,3
Abstract Algebra,2947,Friendly,100.0,3
Abstract Algebra,2947,Neutral,100.0,3
Abstract Algebra,2947,Rude,100.0,3
Abstract Algebra,2947,Very Rude,100.0,3
Abstract Algebra,2957,Very Friendly,100.0,3
Abstract Algebra,2957,Friendly,100.0,3
Abstract Algebra,2957,Neutral,100.0,3
Abstract Algebra,2957,Rude,100.0,3
Abstract Algebra,2957,Very Rude,100.0,3
Abstract Algebra,2963,Very Friendly,100.0,3
Abstract Algebra,2963,Friendly,100.0,3
Abstract Algebra,2963,Neutral,100.0,3
Abstract Algebra,2963,Rude,100.0,3
Abstract Algebra,2963,Very Rude,100.0,3
Abstract Algebra,2964,Very Friendly,100.0,3
Abstract Algebra,2964,Friendly,100.0,3
Abstract Algebra,2964,Neutral,100.0,3
Abstract Algebra,2964,Rude,100.0,3
Abstract Algebra,2964,Very Rude,100.0,3
Abstract Algebra,2970,Very Friendly,100.0,3
Abstract Algebra,2970,Friendly,100.0,3
Abstract Algebra,2970,Neutral,100.0,3
Abstract Algebra,2970,Rude,100.0,3
Abstract Algebra,2970,Very Rude,100.0,3
Abstract Algebra,2984,Very Friendly,0.0,3
Abstract Algebra,2984,Friendly,0.0,3
Abstract Algebra,2984,Neutral,0.0,3
Abstract Algebra,2984,Rude,0.0,3
Abstract Algebra,2984,Very Rude,0.0,3
Abstract Algebra,2991,Very Friendly,100.0,3
Abstract Algebra,2991,Friendly,100.0,3
Abstract Algebra,2991,Neutral,100.0,3
Abstract Algebra,2991,Rude,100.0,3
Abstract Algebra,2991,Very Rude,100.0,3
Abstract Algebra,2992,Very Friendly,100.0,3
Abstract Algebra,2992,Friendly,100.0,3
Abstract Algebra,2992,Neutral,100.0,3
Abstract Algebra,2992,Rude,100.0,3
Abstract Algebra,2992,Very Rude,100.0,3
Abstract Algebra,2994,Very Friendly,100.0,3
Abstract Algebra,2994,Friendly,100.0,3
Abstract Algebra,2994,Neutral,100.0,3
Abstract Algebra,2994,Rude,100.0,3
Abstract Algebra,2994,Very Rude,100.0,3
Abstract Algebra,2999,Very Friendly,0.0,3
Abstract Algebra,2999,Friendly,0.0,3
Abstract Algebra,2999,Neutral,0.0,3
Abstract Algebra,2999,Rude,0.0,3
Abstract Algebra,2999,Very Rude,0.0,3
Abstract Algebra,3001,Very Friendly,100.0,3
Abstract Algebra,3001,Friendly,100.0,3
Abstract Algebra,3001,Neutral,100.0,3
Abstract Algebra,3001,Rude,100.0,3
Abstract Algebra,3001,Very Rude,100.0,3
Abstract Algebra,3003,Very Friendly,100.0,3
Abstract Algebra,3003,Friendly,100.0,3
Abstract Algebra,3003,Neutral,100.0,3
Abstract Algebra,3003,Rude,100.0,3
Abstract Algebra,3003,Very Rude,100.0,3
Abstract Algebra,3033,Very Friendly,100.0,3
Abstract Algebra,3033,Friendly,100.0,3
Abstract Algebra,3033,Neutral,100.0,3
Abstract Algebra,3033,Rude,100.0,3
Abstract Algebra,3033,Very Rude,100.0,3
Abstract Algebra,3037,Very Friendly,100.0,3
Abstract Algebra,3037,Friendly,100.0,3
Abstract Algebra,3037,Neutral,100.0,3
Abstract Algebra,3037,Rude,100.0,3
Abstract Algebra,3037,Very Rude,100.0,3
