Domain,QID,Tone,Run 1,Run 2,Run 3
humanities,2908,Very Friendly,100,100,100
humanities,2908,Friendly,100,100,100
humanities,2908,Neutral,100,100,100
humanities,2908,Rude,100,100,100
humanities,2908,Very Rude,100,100,100
humanities,2911,Very Friendly,100,100,100
humanities,2911,Friendly,100,100,100
humanities,2911,Neutral,100,100,100
humanities,2911,Rude,100,100,100
humanities,2911,Very Rude,100,100,100
humanities,2925,Very Friendly,100,100,100
humanities,2925,Friendly,100,100,100
humanities,2925,Neutral,100,100,100
humanities,2925,Rude,100,100,100
humanities,2925,Very Rude,100,100,100
humanities,2928,Very Friendly,100,100,100
humanities,2928,Friendly,100,100,100
humanities,2928,Neutral,100,100,100
humanities,2928,Rude,100,100,100
humanities,2928,Very Rude,100,100,100
humanities,2941,Very Friendly,0,0,0
humanities,2941,Friendly,0,0,0
humanities,2941,Neutral,0,0,0
humanities,2941,Rude,0,0,0
humanities,2941,Very Rude,0,0,0
humanities,2950,Very Friendly,100,100,100
humanities,2950,Friendly,100,100,100
humanities,2950,Neutral,100,100,100
humanities,2950,Rude,100,100,100
humanities,2950,Very Rude,100,100,100
humanities,2955,Very Friendly,0,0,0
humanities,2955,Friendly,0,0,0
humanities,2955,Neutral,0,0,0
humanities,2955,Rude,0,0,0
humanities,2955,Very Rude,0,0,0
humanities,2967,Very Friendly,100,100,100
humanities,2967,Friendly,100,100,100
humanities,2967,Neutral,100,100,100
humanities,2967,Rude,100,100,100
humanities,2967,Very Rude,100,100,100
humanities,2969,Very Friendly,100,100,100
humanities,2969,Friendly,100,100,100
humanities,2969,Neutral,100,100,100
humanities,2969,Rude,100,100,100
humanities,2969,Very Rude,100,100,100
humanities,2978,Very Friendly,0,0,0
humanities,2978,Friendly,0,0,0
humanities,2978,Neutral,0,0,0
humanities,2978,Rude,100,100,100
humanities,2978,Very Rude,0,0,0
humanities,2979,Very Friendly,100,100,100
humanities,2979,Friendly,100,100,100
humanities,2979,Neutral,100,100,100
humanities,2979,Rude,100,100,100
humanities,2979,Very Rude,100,100,100
humanities,2991,Very Friendly,0,0,0
humanities,2991,Friendly,0,0,0
humanities,2991,Neutral,0,0,0
humanities,2991,Rude,0,0,0
humanities,2991,Very Rude,0,0,0
humanities,2992,Very Friendly,100,100,100
humanities,2992,Friendly,100,100,100
humanities,2992,Neutral,0,0,0
humanities,2992,Rude,100,100,100
humanities,2992,Very Rude,100,100,100
humanities,2993,Very Friendly,100,100,100
humanities,2993,Friendly,100,100,100
humanities,2993,Neutral,100,100,100
humanities,2993,Rude,100,100,100
humanities,2993,Very Rude,100,100,100
humanities,2998,Very Friendly,100,100,100
humanities,2998,Friendly,100,100,100
humanities,2998,Neutral,100,100,100
humanities,2998,Rude,100,100,100
humanities,2998,Very Rude,100,100,100
humanities,3001,Very Friendly,100,100,100
humanities,3001,Friendly,100,100,100
humanities,3001,Neutral,100,100,100
humanities,3001,Rude,100,100,100
humanities,3001,Very Rude,100,100,100
humanities,3003,Very Friendly,0,0,0
humanities,3003,Friendly,0,0,0
humanities,3003,Neutral,0,0,0
humanities,3003,Rude,0,0,0
humanities,3003,Very Rude,0,0,0
humanities,3004,Very Friendly,100,100,100
humanities,3004,Friendly,100,100,100
humanities,3004,Neutral,100,100,100
humanities,3004,Rude,100,100,100
humanities,3004,Very Rude,100,100,100
humanities,3007,Very Friendly,0,0,0
humanities,3007,Friendly,0,0,0
humanities,3007,Neutral,0,0,0
humanities,3007,Rude,0,0,0
humanities,3007,Very Rude,0,0,0
humanities,3009,Very Friendly,0,0,0
humanities,3009,Friendly,0,0,0
humanities,3009,Neutral,0,0,0
humanities,3009,Rude,0,0,0
humanities,3009,Very Rude,0,0,0
humanities,3023,Very Friendly,100,100,100
humanities,3023,Friendly,100,100,100
humanities,3023,Neutral,0,0,0
humanities,3023,Rude,100,100,100
humanities,3023,Very Rude,0,0,0
humanities,3025,Very Friendly,100,100,100
humanities,3025,Friendly,100,100,100
humanities,3025,Neutral,100,100,100
humanities,3025,Rude,100,100,100
humanities,3025,Very Rude,100,100,100
humanities,3033,Very Friendly,0,0,0
humanities,3033,Friendly,0,0,0
humanities,3033,Neutral,0,0,0
humanities,3033,Rude,0,0,0
humanities,3033,Very Rude,0,0,0
humanities,3040,Very Friendly,0,0,0
humanities,3040,Friendly,0,0,0
humanities,3040,Neutral,0,0,0
humanities,3040,Rude,0,0,0
humanities,3040,Very Rude,0,0,0
humanities,3048,Very Friendly,100,100,100
humanities,3048,Friendly,100,100,100
humanities,3048,Neutral,100,100,100
humanities,3048,Rude,100,100,100
humanities,3048,Very Rude,100,100,100
humanities,3054,Very Friendly,0,0,0
humanities,3054,Friendly,0,0,0
humanities,3054,Neutral,0,0,0
humanities,3054,Rude,0,0,0
humanities,3054,Very Rude,0,0,0
humanities,3066,Very Friendly,100,100,100
humanities,3066,Friendly,100,100,100
humanities,3066,Neutral,100,100,100
humanities,3066,Rude,100,100,100
humanities,3066,Very Rude,100,100,100
humanities,3067,Very Friendly,100,100,100
humanities,3067,Friendly,100,100,100
humanities,3067,Neutral,100,100,100
humanities,3067,Rude,100,100,100
humanities,3067,Very Rude,100,100,100
humanities,3076,Very Friendly,0,0,0
humanities,3076,Friendly,0,0,0
humanities,3076,Neutral,0,0,0
humanities,3076,Rude,0,0,0
humanities,3076,Very Rude,0,0,0
humanities,3082,Very Friendly,0,0,0
humanities,3082,Friendly,0,0,0
humanities,3082,Neutral,0,0,0
humanities,3082,Rude,0,0,0
humanities,3082,Very Rude,0,0,0
humanities,3086,Very Friendly,100,100,100
humanities,3086,Friendly,100,100,100
humanities,3086,Neutral,100,100,100
humanities,3086,Rude,100,100,100
humanities,3086,Very Rude,100,100,100
humanities,3092,Very Friendly,0,0,0
humanities,3092,Friendly,0,0,0
humanities,3092,Neutral,0,0,0
humanities,3092,Rude,0,0,0
humanities,3092,Very Rude,0,0,0
humanities,3096,Very Friendly,0,0,0
humanities,3096,Friendly,0,0,0
humanities,3096,Neutral,0,0,0
humanities,3096,Rude,0,0,0
humanities,3096,Very Rude,0,0,0
humanities,3097,Very Friendly,100,100,0
humanities,3097,Friendly,100,100,100
humanities,3097,Neutral,100,100,100
humanities,3097,Rude,100,100,100
humanities,3097,Very Rude,0,0,0
humanities,3102,Very Friendly,0,0,0
humanities,3102,Friendly,0,0,0
humanities,3102,Neutral,0,0,0
humanities,3102,Rude,100,100,100
humanities,3102,Very Rude,0,0,0
humanities,3107,Very Friendly,0,0,0
humanities,3107,Friendly,0,0,0
humanities,3107,Neutral,0,0,0
humanities,3107,Rude,0,0,0
humanities,3107,Very Rude,0,0,0
humanities,3110,Very Friendly,100,100,100
humanities,3110,Friendly,100,100,100
humanities,3110,Neutral,100,100,100
humanities,3110,Rude,100,100,100
humanities,3110,Very Rude,100,100,100
humanities,3114,Very Friendly,0,0,0
humanities,3114,Friendly,0,0,0
humanities,3114,Neutral,0,0,0
humanities,3114,Rude,0,0,0
humanities,3114,Very Rude,0,0,0
humanities,3127,Very Friendly,100,100,100
humanities,3127,Friendly,100,100,100
humanities,3127,Neutral,100,100,100
humanities,3127,Rude,100,100,100
humanities,3127,Very Rude,100,100,100
humanities,3130,Very Friendly,0,0,0
humanities,3130,Friendly,0,0,0
humanities,3130,Neutral,0,0,0
humanities,3130,Rude,0,0,0
humanities,3130,Very Rude,0,0,0
humanities,3133,Very Friendly,100,100,100
humanities,3133,Friendly,100,100,100
humanities,3133,Neutral,100,100,100
humanities,3133,Rude,100,100,100
humanities,3133,Very Rude,100,100,100
humanities,3135,Very Friendly,100,100,100
humanities,3135,Friendly,100,100,100
humanities,3135,Neutral,100,100,100
humanities,3135,Rude,100,100,100
humanities,3135,Very Rude,100,100,100
humanities,3144,Very Friendly,0,0,0
humanities,3144,Friendly,0,0,0
humanities,3144,Neutral,0,0,0
humanities,3144,Rude,0,0,0
humanities,3144,Very Rude,0,0,0
humanities,3151,Very Friendly,0,0,0
humanities,3151,Friendly,0,0,0
humanities,3151,Neutral,0,0,0
humanities,3151,Rude,0,0,0
humanities,3151,Very Rude,0,0,0
humanities,3152,Very Friendly,100,100,100
humanities,3152,Friendly,100,100,100
humanities,3152,Neutral,100,100,100
humanities,3152,Rude,100,100,100
humanities,3152,Very Rude,100,100,100
humanities,3154,Very Friendly,100,100,100
humanities,3154,Friendly,100,100,100
humanities,3154,Neutral,100,100,100
humanities,3154,Rude,100,100,100
humanities,3154,Very Rude,100,100,100
humanities,3162,Very Friendly,100,100,100
humanities,3162,Friendly,100,100,100
humanities,3162,Neutral,100,100,100
humanities,3162,Rude,100,100,100
humanities,3162,Very Rude,100,100,100
humanities,3164,Very Friendly,100,100,100
humanities,3164,Friendly,100,100,100
humanities,3164,Neutral,100,100,100
humanities,3164,Rude,100,100,100
humanities,3164,Very Rude,100,100,100
humanities,3166,Very Friendly,100,100,100
humanities,3166,Friendly,100,100,100
humanities,3166,Neutral,100,100,100
humanities,3166,Rude,0,0,0
humanities,3166,Very Rude,0,0,0
humanities,3169,Very Friendly,0,0,0
humanities,3169,Friendly,0,0,0
humanities,3169,Neutral,0,0,0
humanities,3169,Rude,0,0,0
humanities,3169,Very Rude,0,0,0
humanities,3175,Very Friendly,100,100,100
humanities,3175,Friendly,100,100,100
humanities,3175,Neutral,100,100,100
humanities,3175,Rude,100,100,100
humanities,3175,Very Rude,100,100,100
humanities,3190,Very Friendly,100,100,100
humanities,3190,Friendly,100,100,100
humanities,3190,Neutral,100,100,100
humanities,3190,Rude,100,100,100
humanities,3190,Very Rude,100,100,100
humanities,3201,Very Friendly,0,0,0
humanities,3201,Friendly,0,0,0
humanities,3201,Neutral,0,0,0
humanities,3201,Rude,0,0,0
humanities,3201,Very Rude,0,0,0
humanities,3202,Very Friendly,100,100,100
humanities,3202,Friendly,100,100,100
humanities,3202,Neutral,100,100,100
humanities,3202,Rude,100,100,100
humanities,3202,Very Rude,100,100,100
humanities,3204,Very Friendly,100,100,100
humanities,3204,Friendly,100,100,100
humanities,3204,Neutral,100,100,100
humanities,3204,Rude,100,100,100
humanities,3204,Very Rude,100,100,100
humanities,3207,Very Friendly,0,0,0
humanities,3207,Friendly,0,0,0
humanities,3207,Neutral,0,0,0
humanities,3207,Rude,0,0,0
humanities,3207,Very Rude,0,0,0
humanities,3219,Very Friendly,100,100,100
humanities,3219,Friendly,100,100,100
humanities,3219,Neutral,100,100,100
humanities,3219,Rude,100,100,100
humanities,3219,Very Rude,100,100,100
humanities,3221,Very Friendly,0,0,0
humanities,3221,Friendly,0,0,0
humanities,3221,Neutral,0,0,0
humanities,3221,Rude,0,0,0
humanities,3221,Very Rude,0,0,0
humanities,3222,Very Friendly,0,0,0
humanities,3222,Friendly,0,0,0
humanities,3222,Neutral,0,0,0
humanities,3222,Rude,0,0,0
humanities,3222,Very Rude,0,0,0
humanities,3226,Very Friendly,0,0,0
humanities,3226,Friendly,0,0,0
humanities,3226,Neutral,0,0,0
humanities,3226,Rude,0,0,0
humanities,3226,Very Rude,0,0,0
humanities,3236,Very Friendly,0,0,0
humanities,3236,Friendly,100,100,100
humanities,3236,Neutral,100,100,100
humanities,3236,Rude,100,100,100
humanities,3236,Very Rude,0,0,0
humanities,3244,Very Friendly,100,100,100
humanities,3244,Friendly,100,100,100
humanities,3244,Neutral,100,100,100
humanities,3244,Rude,100,100,100
humanities,3244,Very Rude,100,100,100
humanities,3245,Very Friendly,100,100,100
humanities,3245,Friendly,100,100,100
humanities,3245,Neutral,100,100,100
humanities,3245,Rude,100,100,100
humanities,3245,Very Rude,100,100,100
humanities,3251,Very Friendly,100,100,100
humanities,3251,Friendly,100,100,100
humanities,3251,Neutral,100,100,100
humanities,3251,Rude,100,100,100
humanities,3251,Very Rude,100,100,100
humanities,3253,Very Friendly,100,100,100
humanities,3253,Friendly,100,100,100
humanities,3253,Neutral,100,100,100
humanities,3253,Rude,100,100,100
humanities,3253,Very Rude,100,100,100
humanities,3254,Very Friendly,0,0,0
humanities,3254,Friendly,0,0,0
humanities,3254,Neutral,0,0,0
humanities,3254,Rude,0,0,0
humanities,3254,Very Rude,0,0,0
humanities,3259,Very Friendly,0,0,0
humanities,3259,Friendly,0,0,0
humanities,3259,Neutral,0,0,0
humanities,3259,Rude,0,0,0
humanities,3259,Very Rude,0,0,0
humanities,3265,Very Friendly,0,0,0
humanities,3265,Friendly,0,0,0
humanities,3265,Neutral,0,0,0
humanities,3265,Rude,0,0,0
humanities,3265,Very Rude,0,0,0
humanities,3275,Very Friendly,100,100,100
humanities,3275,Friendly,100,100,100
humanities,3275,Neutral,0,0,0
humanities,3275,Rude,100,100,100
humanities,3275,Very Rude,0,0,0
humanities,3276,Very Friendly,100,100,100
humanities,3276,Friendly,100,100,100
humanities,3276,Neutral,100,100,100
humanities,3276,Rude,100,100,100
humanities,3276,Very Rude,100,100,100
humanities,3280,Very Friendly,0,0,0
humanities,3280,Friendly,0,0,0
humanities,3280,Neutral,0,0,0
humanities,3280,Rude,0,0,0
humanities,3280,Very Rude,0,0,0
humanities,3291,Very Friendly,100,100,100
humanities,3291,Friendly,100,100,100
humanities,3291,Neutral,100,100,100
humanities,3291,Rude,100,100,100
humanities,3291,Very Rude,100,100,100
humanities,3299,Very Friendly,0,0,0
humanities,3299,Friendly,0,0,0
humanities,3299,Neutral,0,0,0
humanities,3299,Rude,0,0,0
humanities,3299,Very Rude,0,0,0
humanities,3300,Very Friendly,100,100,100
humanities,3300,Friendly,100,100,100
humanities,3300,Neutral,100,100,100
humanities,3300,Rude,100,100,100
humanities,3300,Very Rude,100,100,100
humanities,3304,Very Friendly,0,0,0
humanities,3304,Friendly,0,0,0
humanities,3304,Neutral,0,0,0
humanities,3304,Rude,0,0,0
humanities,3304,Very Rude,0,0,0
humanities,3306,Very Friendly,0,0,0
humanities,3306,Friendly,0,0,0
humanities,3306,Neutral,0,0,0
humanities,3306,Rude,0,0,0
humanities,3306,Very Rude,0,0,0
humanities,3309,Very Friendly,0,0,0
humanities,3309,Friendly,0,0,0
humanities,3309,Neutral,0,0,0
humanities,3309,Rude,0,0,0
humanities,3309,Very Rude,0,0,0
humanities,3310,Very Friendly,100,100,100
humanities,3310,Friendly,100,100,100
humanities,3310,Neutral,100,100,100
humanities,3310,Rude,100,100,100
humanities,3310,Very Rude,100,100,100
humanities,3313,Very Friendly,100,100,100
humanities,3313,Friendly,100,100,100
humanities,3313,Neutral,100,100,100
humanities,3313,Rude,100,100,100
humanities,3313,Very Rude,100,100,100
humanities,3314,Very Friendly,0,0,0
humanities,3314,Friendly,0,0,0
humanities,3314,Neutral,0,0,0
humanities,3314,Rude,0,0,0
humanities,3314,Very Rude,0,0,0
humanities,3319,Very Friendly,0,0,0
humanities,3319,Friendly,0,0,0
humanities,3319,Neutral,0,0,0
humanities,3319,Rude,0,0,0
humanities,3319,Very Rude,0,0,0
humanities,3321,Very Friendly,0,0,0
humanities,3321,Friendly,0,0,0
humanities,3321,Neutral,0,0,0
humanities,3321,Rude,0,0,0
humanities,3321,Very Rude,0,0,0
humanities,3323,Very Friendly,0,0,0
humanities,3323,Friendly,0,0,0
humanities,3323,Neutral,0,0,0
humanities,3323,Rude,100,100,100
humanities,3323,Very Rude,0,0,0
humanities,3329,Very Friendly,0,0,0
humanities,3329,Friendly,0,0,0
humanities,3329,Neutral,0,0,0
humanities,3329,Rude,0,0,0
humanities,3329,Very Rude,0,0,0
humanities,3330,Very Friendly,100,100,100
humanities,3330,Friendly,100,100,100
humanities,3330,Neutral,100,100,100
humanities,3330,Rude,100,100,100
humanities,3330,Very Rude,100,100,100
humanities,3335,Very Friendly,100,100,100
humanities,3335,Friendly,100,100,100
humanities,3335,Neutral,100,100,100
humanities,3335,Rude,100,100,100
humanities,3335,Very Rude,100,100,100
humanities,3337,Very Friendly,100,100,100
humanities,3337,Friendly,0,0,0
humanities,3337,Neutral,100,100,100
humanities,3337,Rude,0,0,0
humanities,3337,Very Rude,100,100,100
humanities,3338,Very Friendly,0,0,0
humanities,3338,Friendly,0,0,0
humanities,3338,Neutral,0,0,0
humanities,3338,Rude,0,0,0
humanities,3338,Very Rude,0,0,0
humanities,3342,Very Friendly,0,0,0
humanities,3342,Friendly,0,0,0
humanities,3342,Neutral,0,0,0
humanities,3342,Rude,0,0,0
humanities,3342,Very Rude,0,0,0
humanities,3351,Very Friendly,100,100,100
humanities,3351,Friendly,100,100,100
humanities,3351,Neutral,100,100,100
humanities,3351,Rude,100,100,100
humanities,3351,Very Rude,100,100,100
humanities,3354,Very Friendly,0,0,0
humanities,3354,Friendly,0,0,0
humanities,3354,Neutral,0,0,0
humanities,3354,Rude,0,0,0
humanities,3354,Very Rude,0,0,0
humanities,3360,Very Friendly,100,100,100
humanities,3360,Friendly,100,100,100
humanities,3360,Neutral,100,100,100
humanities,3360,Rude,100,100,100
humanities,3360,Very Rude,100,100,100
humanities,3361,Very Friendly,0,0,0
humanities,3361,Friendly,0,0,0
humanities,3361,Neutral,0,0,0
humanities,3361,Rude,0,0,0
humanities,3361,Very Rude,0,0,0
humanities,3367,Very Friendly,100,100,100
humanities,3367,Friendly,100,100,100
humanities,3367,Neutral,100,100,100
humanities,3367,Rude,100,100,100
humanities,3367,Very Rude,100,100,100
humanities,3371,Very Friendly,0,0,0
humanities,3371,Friendly,0,0,0
humanities,3371,Neutral,0,0,0
humanities,3371,Rude,0,0,0
humanities,3371,Very Rude,0,0,0
humanities,3376,Very Friendly,100,100,100
humanities,3376,Friendly,100,100,100
humanities,3376,Neutral,100,100,100
humanities,3376,Rude,100,100,100
humanities,3376,Very Rude,0,0,0
humanities,3378,Very Friendly,0,0,0
humanities,3378,Friendly,0,0,0
humanities,3378,Neutral,0,0,0
humanities,3378,Rude,0,0,0
humanities,3378,Very Rude,0,0,0
humanities,3385,Very Friendly,100,100,100
humanities,3385,Friendly,100,100,100
humanities,3385,Neutral,100,100,100
humanities,3385,Rude,100,100,100
humanities,3385,Very Rude,100,100,100
humanities,3389,Very Friendly,100,100,100
humanities,3389,Friendly,100,100,100
humanities,3389,Neutral,100,100,100
humanities,3389,Rude,100,100,100
humanities,3389,Very Rude,100,100,100
humanities,3393,Very Friendly,100,100,100
humanities,3393,Friendly,100,100,100
humanities,3393,Neutral,100,100,100
humanities,3393,Rude,100,100,100
humanities,3393,Very Rude,100,100,100
humanities,3399,Very Friendly,100,100,100
humanities,3399,Friendly,100,100,100
humanities,3399,Neutral,0,0,0
humanities,3399,Rude,100,100,100
humanities,3399,Very Rude,100,100,100
humanities,3401,Very Friendly,0,0,0
humanities,3401,Friendly,0,0,0
humanities,3401,Neutral,0,0,0
humanities,3401,Rude,0,0,0
humanities,3401,Very Rude,0,0,0
humanities,3405,Very Friendly,100,100,100
humanities,3405,Friendly,100,100,100
humanities,3405,Neutral,100,100,100
humanities,3405,Rude,100,100,100
humanities,3405,Very Rude,100,100,100
humanities,3423,Very Friendly,100,100,100
humanities,3423,Friendly,0,0,0
humanities,3423,Neutral,100,100,100
humanities,3423,Rude,100,100,100
humanities,3423,Very Rude,100,100,100
humanities,3425,Very Friendly,0,0,0
humanities,3425,Friendly,100,100,100
humanities,3425,Neutral,0,0,0
humanities,3425,Rude,0,0,0
humanities,3425,Very Rude,100,100,100
humanities,3430,Very Friendly,100,100,100
humanities,3430,Friendly,100,100,100
humanities,3430,Neutral,100,100,100
humanities,3430,Rude,100,100,100
humanities,3430,Very Rude,100,100,100
humanities,3434,Very Friendly,0,0,0
humanities,3434,Friendly,0,0,0
humanities,3434,Neutral,0,0,0
humanities,3434,Rude,0,0,0
humanities,3434,Very Rude,0,0,0
humanities,3440,Very Friendly,100,100,100
humanities,3440,Friendly,100,100,100
humanities,3440,Neutral,100,100,100
humanities,3440,Rude,100,100,100
humanities,3440,Very Rude,100,100,100
humanities,3444,Very Friendly,0,0,0
humanities,3444,Friendly,0,0,0
humanities,3444,Neutral,0,0,0
humanities,3444,Rude,0,0,0
humanities,3444,Very Rude,0,0,0
humanities,3460,Very Friendly,0,0,0
humanities,3460,Friendly,0,0,0
humanities,3460,Neutral,0,0,0
humanities,3460,Rude,0,0,0
humanities,3460,Very Rude,0,0,0
humanities,3471,Very Friendly,0,0,0
humanities,3471,Friendly,0,0,0
humanities,3471,Neutral,0,0,0
humanities,3471,Rude,0,0,0
humanities,3471,Very Rude,0,0,0
humanities,3478,Very Friendly,0,0,0
humanities,3478,Friendly,0,0,0
humanities,3478,Neutral,0,0,0
humanities,3478,Rude,0,0,0
humanities,3478,Very Rude,0,0,0
humanities,3484,Very Friendly,100,100,100
humanities,3484,Friendly,100,100,100
humanities,3484,Neutral,100,100,100
humanities,3484,Rude,100,100,100
humanities,3484,Very Rude,100,100,100
humanities,3485,Very Friendly,100,100,100
humanities,3485,Friendly,100,100,100
humanities,3485,Neutral,100,100,100
humanities,3485,Rude,100,100,100
humanities,3485,Very Rude,100,100,100
humanities,3489,Very Friendly,100,100,100
humanities,3489,Friendly,100,100,100
humanities,3489,Neutral,100,100,100
humanities,3489,Rude,100,100,100
humanities,3489,Very Rude,100,100,100
humanities,3494,Very Friendly,0,0,0
humanities,3494,Friendly,0,0,0
humanities,3494,Neutral,0,0,0
humanities,3494,Rude,0,0,0
humanities,3494,Very Rude,0,0,0
humanities,3495,Very Friendly,0,0,0
humanities,3495,Friendly,0,0,0
humanities,3495,Neutral,0,0,0
humanities,3495,Rude,0,0,0
humanities,3495,Very Rude,0,0,0
humanities,3498,Very Friendly,100,100,100
humanities,3498,Friendly,0,0,0
humanities,3498,Neutral,0,0,0
humanities,3498,Rude,100,100,100
humanities,3498,Very Rude,0,0,0
humanities,3500,Very Friendly,0,0,0
humanities,3500,Friendly,0,0,0
humanities,3500,Neutral,0,0,0
humanities,3500,Rude,0,0,0
humanities,3500,Very Rude,0,0,0
humanities,3501,Very Friendly,100,100,100
humanities,3501,Friendly,100,100,100
humanities,3501,Neutral,100,100,100
humanities,3501,Rude,100,100,100
humanities,3501,Very Rude,100,100,100
humanities,3505,Very Friendly,0,0,0
humanities,3505,Friendly,0,0,0
humanities,3505,Neutral,0,0,0
humanities,3505,Rude,0,0,0
humanities,3505,Very Rude,0,0,0
humanities,3509,Very Friendly,0,0,0
humanities,3509,Friendly,0,0,0
humanities,3509,Neutral,0,0,0
humanities,3509,Rude,0,0,0
humanities,3509,Very Rude,0,0,0
humanities,3521,Very Friendly,100,100,100
humanities,3521,Friendly,100,100,100
humanities,3521,Neutral,100,100,100
humanities,3521,Rude,100,100,100
humanities,3521,Very Rude,100,100,100
humanities,3522,Very Friendly,0,0,0
humanities,3522,Friendly,0,0,0
humanities,3522,Neutral,0,0,0
humanities,3522,Rude,0,0,0
humanities,3522,Very Rude,0,0,0
humanities,3525,Very Friendly,100,100,100
humanities,3525,Friendly,100,100,100
humanities,3525,Neutral,100,100,100
humanities,3525,Rude,100,100,100
humanities,3525,Very Rude,100,100,100
humanities,3528,Very Friendly,100,100,100
humanities,3528,Friendly,100,100,100
humanities,3528,Neutral,100,100,100
humanities,3528,Rude,100,100,100
humanities,3528,Very Rude,100,100,100
humanities,3530,Very Friendly,100,100,100
humanities,3530,Friendly,100,100,100
humanities,3530,Neutral,100,100,100
humanities,3530,Rude,100,100,100
humanities,3530,Very Rude,100,100,100
humanities,3540,Very Friendly,0,0,0
humanities,3540,Friendly,0,0,0
humanities,3540,Neutral,0,0,0
humanities,3540,Rude,0,0,0
humanities,3540,Very Rude,0,0,0
humanities,3541,Very Friendly,0,0,0
humanities,3541,Friendly,0,0,0
humanities,3541,Neutral,0,0,0
humanities,3541,Rude,0,0,0
humanities,3541,Very Rude,0,0,0
humanities,3544,Very Friendly,0,0,0
humanities,3544,Friendly,0,0,0
humanities,3544,Neutral,100,100,100
humanities,3544,Rude,100,100,100
humanities,3544,Very Rude,0,0,0
humanities,3545,Very Friendly,100,100,100
humanities,3545,Friendly,100,100,100
humanities,3545,Neutral,100,100,100
humanities,3545,Rude,100,100,100
humanities,3545,Very Rude,100,100,100
humanities,3550,Very Friendly,0,0,0
humanities,3550,Friendly,0,0,0
humanities,3550,Neutral,0,0,0
humanities,3550,Rude,0,0,0
humanities,3550,Very Rude,0,0,0
humanities,3552,Very Friendly,100,100,100
humanities,3552,Friendly,0,0,0
humanities,3552,Neutral,0,0,0
humanities,3552,Rude,0,0,0
humanities,3552,Very Rude,100,100,100
humanities,3556,Very Friendly,0,0,0
humanities,3556,Friendly,0,0,0
humanities,3556,Neutral,0,0,0
humanities,3556,Rude,0,0,0
humanities,3556,Very Rude,0,0,0
humanities,3563,Very Friendly,0,0,0
humanities,3563,Friendly,0,0,0
humanities,3563,Neutral,0,0,0
humanities,3563,Rude,0,0,0
humanities,3563,Very Rude,0,0,0
humanities,3565,Very Friendly,0,0,0
humanities,3565,Friendly,0,0,0
humanities,3565,Neutral,0,0,0
humanities,3565,Rude,0,0,0
humanities,3565,Very Rude,0,0,0
humanities,3569,Very Friendly,0,0,0
humanities,3569,Friendly,0,0,0
humanities,3569,Neutral,0,0,0
humanities,3569,Rude,0,0,0
humanities,3569,Very Rude,0,0,0
humanities,3584,Very Friendly,0,0,0
humanities,3584,Friendly,0,0,0
humanities,3584,Neutral,0,0,0
humanities,3584,Rude,0,0,0
humanities,3584,Very Rude,0,0,0
humanities,3587,Very Friendly,100,100,100
humanities,3587,Friendly,100,100,100
humanities,3587,Neutral,100,100,100
humanities,3587,Rude,100,100,100
humanities,3587,Very Rude,100,100,100
humanities,3588,Very Friendly,100,100,100
humanities,3588,Friendly,100,100,100
humanities,3588,Neutral,100,100,100
humanities,3588,Rude,100,100,100
humanities,3588,Very Rude,100,100,100
humanities,3589,Very Friendly,0,0,0
humanities,3589,Friendly,0,0,0
humanities,3589,Neutral,0,0,0
humanities,3589,Rude,0,0,0
humanities,3589,Very Rude,0,0,0
humanities,3595,Very Friendly,100,100,100
humanities,3595,Friendly,100,100,100
humanities,3595,Neutral,100,100,100
humanities,3595,Rude,100,100,100
humanities,3595,Very Rude,100,100,100
humanities,3596,Very Friendly,0,0,0
humanities,3596,Friendly,0,0,0
humanities,3596,Neutral,0,0,0
humanities,3596,Rude,0,0,0
humanities,3596,Very Rude,0,0,0
humanities,3607,Very Friendly,0,0,0
humanities,3607,Friendly,0,0,0
humanities,3607,Neutral,0,0,0
humanities,3607,Rude,0,0,0
humanities,3607,Very Rude,0,0,0
humanities,3608,Very Friendly,100,100,100
humanities,3608,Friendly,100,100,100
humanities,3608,Neutral,100,100,100
humanities,3608,Rude,100,100,100
humanities,3608,Very Rude,100,100,100
humanities,3611,Very Friendly,0,0,0
humanities,3611,Friendly,0,0,0
humanities,3611,Neutral,0,0,0
humanities,3611,Rude,0,0,0
humanities,3611,Very Rude,0,0,0
humanities,3614,Very Friendly,100,100,100
humanities,3614,Friendly,100,100,100
humanities,3614,Neutral,100,100,100
humanities,3614,Rude,100,100,100
humanities,3614,Very Rude,100,100,100
humanities,3617,Very Friendly,100,100,100
humanities,3617,Friendly,100,100,100
humanities,3617,Neutral,100,100,100
humanities,3617,Rude,100,100,100
humanities,3617,Very Rude,100,100,100
humanities,3618,Very Friendly,0,0,0
humanities,3618,Friendly,0,0,0
humanities,3618,Neutral,0,0,0
humanities,3618,Rude,0,0,0
humanities,3618,Very Rude,0,0,0
humanities,3624,Very Friendly,0,0,0
humanities,3624,Friendly,0,0,0
humanities,3624,Neutral,0,0,0
humanities,3624,Rude,0,0,0
humanities,3624,Very Rude,0,0,0
humanities,3625,Very Friendly,0,0,0
humanities,3625,Friendly,0,0,0
humanities,3625,Neutral,0,0,0
humanities,3625,Rude,100,100,100
humanities,3625,Very Rude,0,0,0
humanities,3627,Very Friendly,0,0,0
humanities,3627,Friendly,0,0,0
humanities,3627,Neutral,0,0,0
humanities,3627,Rude,0,0,0
