Domain,QID,Tone,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10
law,1165,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1166,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1166,Friendly,100,100,100,100,100,100,100,100,100,100
law,1166,Neutral,100,100,100,100,100,100,100,100,100,100
law,1166,Rude,100,100,100,100,100,100,100,100,100,100
law,1166,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1168,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1168,Friendly,100,100,100,100,100,100,100,100,100,100
law,1168,Neutral,100,100,100,100,100,100,100,100,100,100
law,1168,Rude,100,100,100,100,100,100,100,100,100,100
law,1168,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1169,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1169,Friendly,0,0,0,0,0,0,0,0,0,0
law,1169,Neutral,0,0,0,0,0,0,0,0,0,0
law,1169,Rude,0,0,0,0,0,0,0,0,0,0
law,1169,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1171,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1171,Friendly,100,100,100,100,100,100,100,100,100,100
law,1171,Neutral,100,100,100,100,100,100,100,100,100,100
law,1171,Rude,100,100,100,100,100,100,100,100,100,100
law,1171,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1175,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1175,Friendly,0,0,0,0,0,0,0,0,0,0
law,1175,Neutral,0,0,0,0,0,0,0,0,0,0
law,1175,Rude,0,0,0,0,0,0,0,0,0,0
law,1175,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1178,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1178,Friendly,0,0,0,0,0,0,0,0,0,0
law,1178,Neutral,0,0,0,0,0,0,0,0,0,0
law,1178,Rude,0,0,0,0,0,0,0,0,0,0
law,1178,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1179,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1179,Friendly,100,100,100,100,100,100,100,100,100,100
law,1179,Neutral,100,100,100,100,100,100,100,100,100,100
law,1179,Rude,100,100,100,100,100,100,100,100,100,100
law,1179,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1180,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1180,Friendly,0,0,0,0,0,0,0,0,0,0
law,1180,Neutral,0,0,0,0,0,0,0,0,0,0
law,1180,Rude,0,0,0,0,0,0,0,0,0,0
law,1180,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1182,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1182,Friendly,100,100,100,100,100,100,100,100,100,100
law,1182,Neutral,100,100,100,100,100,100,100,100,100,100
law,1182,Rude,100,100,100,100,100,100,100,100,100,100
law,1182,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1186,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1186,Friendly,100,100,100,100,100,100,100,100,100,100
law,1186,Neutral,100,100,100,100,100,100,100,100,100,100
law,1186,Rude,100,100,100,100,100,100,100,100,100,100
law,1186,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1190,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1190,Friendly,0,0,0,0,0,0,0,0,0,0
law,1190,Neutral,0,0,0,0,0,0,0,0,0,0
law,1190,Rude,0,0,0,0,0,0,0,0,0,0
law,1190,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1191,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1191,Friendly,100,100,100,100,100,100,100,100,100,100
law,1191,Neutral,100,100,100,100,100,100,100,100,100,100
law,1191,Rude,100,100,100,100,100,100,100,100,100,100
law,1191,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1193,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1193,Friendly,0,0,0,0,0,0,0,0,0,0
law,1193,Neutral,0,0,0,0,0,0,0,0,0,0
law,1193,Rude,0,0,0,0,0,0,0,0,0,0
law,1193,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1197,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1197,Friendly,0,0,0,0,0,0,0,0,0,0
law,1197,Neutral,0,0,0,0,0,0,0,0,0,0
law,1197,Rude,0,0,0,0,0,0,0,0,0,0
law,1197,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1200,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1200,Friendly,100,100,100,100,100,100,100,100,100,100
law,1200,Neutral,100,100,100,100,100,100,100,100,100,100
law,1200,Rude,100,100,100,100,100,100,100,100,100,100
law,1200,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1204,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1204,Friendly,100,100,100,100,100,100,100,100,100,100
law,1204,Neutral,100,100,100,100,100,100,100,100,100,100
law,1204,Rude,100,100,100,100,100,100,100,100,100,100
law,1204,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1205,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1205,Friendly,100,100,100,100,100,100,100,100,100,100
law,1205,Neutral,100,100,100,100,100,100,100,100,100,100
law,1205,Rude,100,100,100,100,100,100,100,100,100,100
law,1205,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1207,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1207,Friendly,0,0,0,0,0,0,0,0,0,0
law,1207,Neutral,0,0,0,0,0,0,0,0,0,0
law,1207,Rude,0,0,0,0,0,0,0,0,0,0
law,1207,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1213,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1213,Friendly,100,100,100,100,100,100,100,100,100,100
law,1213,Neutral,100,100,100,100,100,100,100,100,100,100
law,1213,Rude,100,100,100,100,100,100,100,100,100,100
law,1213,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1217,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1217,Friendly,0,0,0,0,0,0,0,0,0,0
law,1217,Neutral,0,0,0,0,0,0,0,0,0,0
law,1217,Rude,0,0,0,0,0,0,0,0,0,0
law,1217,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1220,Very Friendly,0,100,100,100,0,100,0,100,0,0
law,1220,Friendly,100,100,100,100,100,100,100,100,100,100
law,1220,Neutral,0,0,0,0,100,100,0,0,100,0
law,1220,Rude,100,0,0,0,0,0,0,0,0,0
law,1220,Very Rude,0,0,0,0,0,0,0,100,0,100
law,1223,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1223,Friendly,100,100,100,100,100,100,100,100,100,100
law,1223,Neutral,100,100,100,100,100,100,100,100,100,100
law,1223,Rude,100,100,100,100,100,100,100,100,100,100
law,1223,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1224,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1224,Friendly,100,100,100,100,100,100,100,100,100,100
law,1224,Neutral,100,100,100,100,100,100,100,100,100,100
law,1224,Rude,100,100,100,100,100,100,100,100,100,100
law,1224,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1226,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1226,Friendly,100,100,100,100,100,100,100,100,100,100
law,1226,Neutral,100,100,100,100,100,100,100,100,100,100
law,1226,Rude,100,100,100,100,100,100,100,100,100,100
law,1226,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1227,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1227,Friendly,0,0,0,0,0,0,0,0,0,0
law,1227,Neutral,0,0,0,0,0,0,0,0,0,0
law,1227,Rude,0,0,0,0,0,0,0,0,0,0
law,1227,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1229,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1229,Friendly,0,0,0,0,0,0,0,0,0,0
law,1229,Neutral,0,0,0,0,0,0,0,0,0,0
law,1229,Rude,0,0,0,0,0,0,0,0,0,0
law,1229,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1232,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1232,Friendly,100,100,100,100,100,100,100,100,100,100
law,1232,Neutral,100,100,100,100,100,100,100,100,100,100
law,1232,Rude,100,100,100,100,100,100,100,100,100,100
law,1232,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1233,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1233,Friendly,100,100,100,100,100,100,100,100,100,100
law,1233,Neutral,100,100,100,100,100,100,100,100,100,100
law,1233,Rude,100,100,100,100,100,100,100,100,100,100
law,1233,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1235,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1235,Friendly,100,100,100,100,100,100,100,100,100,100
law,1235,Neutral,100,100,100,100,100,100,100,100,100,100
law,1235,Rude,100,100,100,100,100,100,100,100,100,100
law,1235,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1237,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1237,Friendly,0,0,0,0,0,0,0,0,0,0
law,1237,Neutral,100,100,100,100,100,0,0,0,100,0
law,1237,Rude,0,0,0,0,0,0,0,0,0,0
law,1237,Very Rude,0,0,0,0,0,0,0,0,100,0
law,1240,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1240,Friendly,100,100,100,100,100,100,100,100,100,100
law,1240,Neutral,100,100,100,100,100,100,100,100,100,100
law,1240,Rude,100,100,100,100,100,100,100,100,100,100
law,1240,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1244,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1244,Friendly,100,100,100,100,100,100,100,100,100,100
law,1244,Neutral,100,100,100,100,100,100,100,100,100,100
law,1244,Rude,100,100,100,100,100,100,100,100,100,100
law,1244,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1245,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1245,Friendly,0,0,0,0,0,0,0,0,0,0
law,1245,Neutral,100,100,100,100,100,100,100,100,100,100
law,1245,Rude,0,0,0,0,0,0,0,0,0,0
law,1245,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1246,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1246,Friendly,100,100,100,100,100,100,100,100,100,100
law,1246,Neutral,100,100,100,100,100,100,100,100,100,100
law,1246,Rude,100,100,100,100,100,100,100,100,100,100
law,1246,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1252,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1252,Friendly,100,100,100,100,100,100,100,100,100,100
law,1252,Neutral,100,100,100,100,100,100,100,100,100,100
law,1252,Rude,100,100,100,100,100,100,100,100,100,100
law,1252,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1254,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1254,Friendly,100,100,100,100,100,100,100,100,100,100
law,1254,Neutral,100,100,100,100,100,100,100,100,100,100
law,1254,Rude,100,100,100,100,100,100,100,100,100,100
law,1254,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1259,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1259,Friendly,100,100,100,100,100,100,100,100,100,100
law,1259,Neutral,100,100,100,100,100,100,100,100,100,100
law,1259,Rude,100,100,100,100,100,100,100,100,100,100
law,1259,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1262,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1262,Friendly,100,100,100,100,100,100,100,100,100,100
law,1262,Neutral,100,100,100,100,100,100,100,100,100,100
law,1262,Rude,100,100,100,100,100,100,100,100,100,100
law,1262,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1263,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1263,Friendly,0,0,0,0,0,0,0,0,0,0
law,1263,Neutral,0,0,0,0,0,0,0,0,0,0
law,1263,Rude,0,0,0,0,0,0,0,0,0,0
law,1263,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1266,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1266,Friendly,0,0,0,0,0,0,0,0,0,0
law,1266,Neutral,0,0,0,0,0,0,0,0,0,0
law,1266,Rude,0,0,0,0,0,0,0,0,0,0
law,1266,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1269,Very Friendly,100,100,0,100,0,0,0,0,100,0
law,1269,Friendly,0,0,0,0,0,0,0,0,0,0
law,1269,Neutral,0,100,100,0,100,0,0,0,0,0
law,1269,Rude,0,0,0,0,0,0,0,0,0,0
law,1269,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1277,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1277,Friendly,100,100,100,100,100,100,100,100,100,100
law,1277,Neutral,100,100,100,100,100,100,100,100,100,100
law,1277,Rude,100,100,100,100,100,100,100,100,100,100
law,1277,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1278,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1278,Friendly,100,100,100,100,100,100,100,100,100,100
law,1278,Neutral,100,100,100,100,100,100,100,100,100,100
law,1278,Rude,100,100,100,100,100,100,100,100,100,100
law,1278,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1279,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1279,Friendly,0,0,0,0,0,0,0,0,0,0
law,1279,Neutral,0,0,0,0,0,0,0,0,0,0
law,1279,Rude,0,0,0,0,0,0,0,0,0,0
law,1279,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1280,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1280,Friendly,0,0,0,0,0,0,0,0,0,0
law,1280,Neutral,0,0,0,0,0,0,0,0,0,0
law,1280,Rude,0,0,0,0,0,0,0,0,0,0
law,1280,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1286,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1286,Friendly,100,100,100,100,100,100,100,100,100,100
law,1286,Neutral,100,100,100,100,100,100,100,100,100,100
law,1286,Rude,100,100,100,100,100,100,100,100,100,100
law,1286,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1291,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1291,Friendly,0,0,0,0,0,0,0,0,0,0
law,1291,Neutral,0,0,0,0,0,0,0,0,0,0
law,1291,Rude,0,0,0,0,0,0,0,0,0,0
law,1291,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1297,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1297,Friendly,0,100,100,100,100,100,100,100,100,100
law,1297,Neutral,0,0,0,0,0,0,0,0,0,0
law,1297,Rude,0,0,0,0,0,0,0,0,0,0
law,1297,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1299,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1299,Friendly,100,100,100,100,100,100,100,100,100,100
law,1299,Neutral,100,100,100,100,100,100,100,100,100,100
law,1299,Rude,100,100,100,100,100,100,100,100,100,100
law,1299,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1300,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1300,Friendly,100,100,100,100,100,100,100,100,100,100
law,1300,Neutral,100,100,100,100,100,100,100,100,100,100
law,1300,Rude,100,100,100,100,100,100,100,100,100,100
law,1300,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1305,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1305,Friendly,0,0,0,0,0,0,0,0,0,0
law,1305,Neutral,0,0,0,0,0,0,0,0,0,0
law,1305,Rude,0,0,0,0,0,0,0,0,0,0
law,1305,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1308,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1308,Friendly,100,100,100,100,100,100,100,100,100,100
law,1308,Neutral,100,100,100,100,100,100,100,100,100,100
law,1308,Rude,100,100,100,100,100,100,100,100,100,100
law,1308,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1313,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1313,Friendly,100,100,100,100,100,100,100,100,100,100
law,1313,Neutral,100,100,100,100,100,100,100,100,100,100
law,1313,Rude,100,100,100,100,100,100,100,100,100,100
law,1313,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1314,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1314,Friendly,100,100,100,100,100,100,100,100,100,100
law,1314,Neutral,100,100,100,100,100,100,100,100,100,100
law,1314,Rude,100,100,100,100,100,100,100,100,100,100
law,1314,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1315,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1315,Friendly,0,0,0,0,0,0,0,0,0,0
law,1315,Neutral,0,0,0,0,0,0,0,0,0,0
law,1315,Rude,0,0,0,0,0,0,0,0,0,0
law,1315,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1316,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1316,Friendly,100,100,100,100,100,100,100,100,100,100
law,1316,Neutral,100,100,100,100,100,100,100,100,100,100
law,1316,Rude,100,100,100,100,100,100,100,100,100,100
law,1316,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1324,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1324,Friendly,100,100,100,100,100,100,100,100,100,100
law,1324,Neutral,100,100,100,100,100,100,100,100,100,100
law,1324,Rude,100,100,100,100,100,100,100,100,100,100
law,1324,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1327,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1327,Friendly,100,100,100,100,100,100,100,100,100,100
law,1327,Neutral,100,100,100,100,100,100,100,100,100,100
law,1327,Rude,100,100,100,100,100,100,100,100,100,100
law,1327,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1328,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1328,Friendly,0,0,0,0,0,0,0,0,0,0
law,1328,Neutral,0,0,0,0,0,0,0,0,0,0
law,1328,Rude,0,0,0,0,0,0,0,0,0,0
law,1328,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1330,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1330,Friendly,100,100,100,100,100,100,100,100,100,100
law,1330,Neutral,100,100,100,100,100,100,100,100,100,100
law,1330,Rude,100,100,100,100,100,100,100,100,100,100
law,1330,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1332,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1332,Friendly,0,0,0,0,0,0,0,0,0,0
law,1332,Neutral,0,0,0,0,0,0,0,0,0,0
law,1332,Rude,0,0,0,0,0,0,0,0,0,0
law,1332,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1334,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1334,Friendly,100,100,100,100,100,100,100,100,100,100
law,1334,Neutral,100,100,100,100,100,100,100,100,100,100
law,1334,Rude,100,100,100,100,100,100,100,100,100,100
law,1334,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1336,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1336,Friendly,0,0,0,0,0,0,0,0,0,0
law,1336,Neutral,0,0,0,0,0,0,0,0,0,0
law,1336,Rude,0,0,0,0,0,0,0,0,0,0
law,1336,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1345,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1345,Friendly,0,0,0,0,0,0,0,0,0,0
law,1345,Neutral,0,0,0,0,0,0,0,0,0,0
law,1345,Rude,0,0,0,0,0,0,0,0,0,0
law,1345,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1357,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1357,Friendly,0,0,0,0,0,0,0,0,0,0
law,1357,Neutral,0,0,0,0,0,0,0,0,0,0
law,1357,Rude,0,0,0,0,0,0,0,0,0,0
law,1357,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1359,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1359,Friendly,100,100,100,100,100,100,100,100,100,100
law,1359,Neutral,100,100,100,100,100,100,100,100,100,100
law,1359,Rude,100,100,100,100,100,100,100,100,100,100
law,1359,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1361,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1361,Friendly,0,0,0,0,0,0,0,0,0,0
law,1361,Neutral,0,0,0,0,0,0,0,0,0,0
law,1361,Rude,0,0,0,0,0,0,0,0,0,0
law,1361,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1365,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1365,Friendly,100,100,100,100,100,100,100,100,100,100
law,1365,Neutral,100,100,100,100,100,100,100,100,100,100
law,1365,Rude,100,100,100,100,100,100,100,100,100,100
law,1365,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1369,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1369,Friendly,100,100,100,100,100,100,100,100,100,100
law,1369,Neutral,100,100,100,100,100,100,100,100,100,100
law,1369,Rude,100,100,100,100,100,100,100,100,100,100
law,1369,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1372,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1372,Friendly,100,100,100,100,100,100,100,100,100,100
law,1372,Neutral,100,100,100,100,100,100,100,100,100,100
law,1372,Rude,100,100,100,100,100,100,100,100,100,100
law,1372,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1379,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1379,Friendly,0,0,0,0,0,0,0,0,0,0
law,1379,Neutral,0,0,0,0,0,0,0,0,0,0
law,1379,Rude,0,0,0,0,0,0,0,0,0,0
law,1379,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1380,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1380,Friendly,100,100,100,100,100,100,100,100,100,100
law,1380,Neutral,100,100,100,100,100,100,100,100,100,100
law,1380,Rude,100,100,100,100,100,100,100,100,100,100
law,1380,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1382,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1382,Friendly,100,100,100,100,100,100,100,100,100,100
law,1382,Neutral,100,100,100,100,100,100,100,100,100,100
law,1382,Rude,100,100,100,100,100,100,100,100,100,100
law,1382,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1388,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1388,Friendly,100,100,100,100,100,0,100,100,100,100
law,1388,Neutral,0,0,0,0,0,0,0,0,0,0
law,1388,Rude,100,100,100,100,100,100,100,100,100,100
law,1388,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1389,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1389,Friendly,100,100,100,100,100,100,100,100,100,100
law,1389,Neutral,100,100,100,100,100,100,100,100,100,100
law,1389,Rude,100,100,100,100,100,100,100,100,100,100
law,1389,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1392,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1392,Friendly,0,0,0,0,0,0,0,0,0,0
law,1392,Neutral,0,0,0,0,0,0,0,0,0,0
law,1392,Rude,0,0,0,0,0,0,0,0,0,0
law,1392,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1396,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1396,Friendly,0,0,0,0,0,0,0,0,0,0
law,1396,Neutral,0,0,0,0,0,0,0,0,0,0
law,1396,Rude,0,0,0,0,0,0,0,0,0,0
law,1396,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1402,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1402,Friendly,100,100,100,100,100,100,100,100,100,100
law,1402,Neutral,100,100,100,100,100,100,100,100,100,100
law,1402,Rude,100,100,100,100,100,100,100,100,100,100
law,1402,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1404,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1404,Friendly,100,100,100,100,100,100,100,100,100,100
law,1404,Neutral,100,100,100,100,100,100,100,100,100,100
law,1404,Rude,100,100,100,100,100,100,100,100,100,100
law,1404,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1405,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1405,Friendly,100,100,100,100,100,100,100,100,100,100
law,1405,Neutral,100,100,100,100,100,100,100,100,100,100
law,1405,Rude,100,100,100,100,100,100,100,100,100,100
law,1405,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1409,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1409,Friendly,100,100,100,100,100,100,100,100,100,100
law,1409,Neutral,100,100,100,100,100,100,100,100,100,100
law,1409,Rude,100,100,100,100,100,100,100,100,100,100
law,1409,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1411,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1411,Friendly,100,100,100,100,100,100,100,100,100,100
law,1411,Neutral,100,100,100,100,100,100,100,100,100,100
law,1411,Rude,100,100,100,100,100,100,100,100,100,100
law,1411,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1416,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1416,Friendly,100,100,100,100,100,100,100,100,100,100
law,1416,Neutral,100,100,100,100,100,100,100,100,100,100
law,1416,Rude,100,100,100,100,100,100,100,100,100,100
law,1416,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1419,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1419,Friendly,100,100,100,100,100,100,100,100,100,100
law,1419,Neutral,100,100,100,100,100,100,100,100,100,100
law,1419,Rude,100,100,100,100,100,100,100,100,100,100
law,1419,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1425,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1425,Friendly,100,100,100,100,100,100,100,100,0,0
law,1425,Neutral,0,0,0,0,0,0,0,0,0,0
law,1425,Rude,0,0,0,0,0,0,0,0,0,0
law,1425,Very Rude,0,100,0,0,0,0,100,0,0,0
law,1427,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1427,Friendly,0,0,0,0,0,0,0,0,0,0
law,1427,Neutral,0,0,0,0,0,0,0,0,0,0
law,1427,Rude,0,0,0,0,0,0,0,0,0,0
law,1427,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1430,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1430,Friendly,0,0,0,0,0,0,0,0,0,0
law,1430,Neutral,0,0,0,0,0,0,0,0,0,0
law,1430,Rude,0,0,0,0,0,0,0,0,0,0
law,1430,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1431,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1431,Friendly,0,0,0,0,0,0,0,0,0,0
law,1431,Neutral,0,0,0,0,0,0,0,0,0,0
law,1431,Rude,0,0,0,0,0,0,0,0,0,0
law,1431,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1435,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1435,Friendly,0,0,0,0,0,0,0,0,0,0
law,1435,Neutral,0,0,0,0,0,0,0,0,0,0
law,1435,Rude,0,0,0,0,0,0,0,0,0,0
law,1435,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1436,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1436,Friendly,100,100,100,100,100,100,100,100,100,100
law,1436,Neutral,100,100,100,100,100,100,100,100,100,100
law,1436,Rude,100,100,100,100,100,100,100,100,100,100
law,1436,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1445,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1445,Friendly,0,0,0,0,0,0,0,0,0,0
law,1445,Neutral,0,0,0,0,0,0,0,0,0,0
law,1445,Rude,0,0,0,0,0,0,0,0,0,0
law,1445,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1453,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1453,Friendly,100,100,100,100,100,100,100,100,100,100
